date,csi_pharma_open,csi_pharma_close,csi_pharma_high,csi_pharma_low,csi_pharma_volume,csi_pharma_amount,csi_pharma_amplitude,csi_pharma_pct_change,csi_pharma_change,csi_pharma_turnover,csi_pharma_source
2025-03-31,7877.45,7824.91,7938.68,7776.1,11356489,30262586361.7,2.06,-0.96,-75.73,1.14,index_zh_a_hist
2025-04-01,7841.2,8059.69,8108.46,7834.39,17941323,50583068145.3,3.5,3.0,234.78,1.81,index_zh_a_hist
2025-04-02,8038.04,7979.82,8062.89,7957.27,10239250,30305860230.9,1.31,-0.99,-79.87,1.03,index_zh_a_hist
2025-04-03,7924.56,7942.78,8025.45,7912.29,10344619,30397510363.2,1.42,-0.46,-37.04,1.04,index_zh_a_hist
2025-04-07,7596.91,7395.47,7697.44,7207.04,24270965,63191245734.1,6.17,-6.89,-547.31,2.44,index_zh_a_hist
2025-04-08,7436.7,7452.79,7495.2,7339.83,19730141,53191443652.5,2.1,0.78,57.32,1.99,index_zh_a_hist
2025-04-09,7326.8,7462.85,7462.85,7172.92,17653096,48556763384.4,3.89,0.13,10.06,1.78,index_zh_a_hist
2025-04-10,7570.35,7573.88,7640.39,7510.63,14665655,40947742380.5,1.74,1.49,111.03,1.48,index_zh_a_hist
2025-04-11,7525.38,7566.71,7605.79,7487.34,11004467,30560704223.3,1.56,-0.09,-7.17,1.11,index_zh_a_hist
2025-04-14,7598.9,7596.12,7669.29,7561.84,10779004,29703261265.4,1.42,0.39,29.41,1.09,index_zh_a_hist
2025-04-15,7588.32,7584.61,7596.83,7517.05,9476279,25752391431.0,1.05,-0.15,-11.51,0.95,index_zh_a_hist
2025-04-16,7552.49,7552.15,7552.49,7441.57,10253014,26591937030.0,1.46,-0.43,-32.46,1.03,index_zh_a_hist
2025-04-17,7502.77,7546.11,7571.16,7497.42,7400142,20705489125.8,0.98,-0.08,-6.04,0.75,index_zh_a_hist
2025-04-18,7534.4,7507.26,7579.7,7486.45,6659318,18052280820.4,1.24,-0.51,-38.85,0.67,index_zh_a_hist
2025-04-21,7472.86,7567.04,7580.86,7452.59,7674560,21218229184.6,1.71,0.8,59.78,0.77,index_zh_a_hist
2025-04-22,7546.11,7635.66,7670.82,7543.4,10890967,30565932250.6,1.68,0.91,68.62,1.1,index_zh_a_hist
2025-04-23,7653.12,7602.14,7687.97,7589.86,10256103,28034481766.7,1.28,-0.44,-33.52,1.03,index_zh_a_hist
2025-04-24,7601.47,7621.97,7694.07,7592.08,9127976,25157456344.8,1.34,0.26,19.83,0.92,index_zh_a_hist
2025-04-25,7663.21,7602.23,7681.92,7583.77,11907855,31751351667.1,1.29,-0.26,-19.74,1.2,index_zh_a_hist
2025-04-28,7572.92,7571.66,7585.82,7525.24,9926354,27829172265.0,0.8,-0.4,-30.57,1.0,index_zh_a_hist
2025-04-29,7563.16,7605.89,7630.08,7561.29,10793632,31004990759.3,0.91,0.45,34.23,1.09,index_zh_a_hist
2025-04-30,7593.01,7666.5,7682.96,7588.68,11429759,30545559695.6,1.24,0.8,60.61,1.15,index_zh_a_hist
2025-05-06,7726.08,7721.58,7727.54,7667.75,11869499,31272100531.8,0.78,0.72,55.08,1.2,index_zh_a_hist
2025-05-07,7799.51,7706.63,7808.19,7662.37,11200630,30602130363.2,1.89,-0.19,-14.95,1.13,index_zh_a_hist
2025-05-08,7682.09,7719.91,7732.97,7674.95,9732900,23944696359.2,0.75,0.17,13.28,0.98,index_zh_a_hist
2025-05-09,7717.08,7721.46,7761.28,7708.85,8569146,24049948491.7,0.68,0.02,1.55,0.86,index_zh_a_hist
2025-05-12,7708.03,7701.02,7708.03,7632.49,10297844,30468751262.7,0.98,-0.26,-20.44,1.04,index_zh_a_hist
2025-05-13,7755.51,7775.69,7790.8,7745.1,12058173,30630612294.0,0.59,0.97,74.67,1.21,index_zh_a_hist
2025-05-14,7761.31,7812.57,7839.23,7730.01,10082676,26956810750.3,1.4,0.47,36.88,1.02,index_zh_a_hist
2025-05-15,7805.22,7809.51,7839.67,7795.17,10462588,27092646772.4,0.57,-0.04,-3.06,1.05,index_zh_a_hist
2025-05-16,7796.16,7831.72,7838.99,7755.67,11473008,28078479790.1,1.07,0.28,22.21,1.16,index_zh_a_hist
2025-05-19,7820.52,7803.35,7835.34,7770.75,9394384,23254817705.1,0.82,-0.36,-28.37,0.95,index_zh_a_hist
2025-05-20,7836.13,7912.85,7941.42,7836.13,12485559,33456615227.9,1.35,1.4,109.5,1.26,index_zh_a_hist
2025-05-21,7885.95,7961.19,7994.57,7878.93,10881868,30524210265.9,1.46,0.61,48.34,1.1,index_zh_a_hist
2025-05-22,7943.65,7915.5,7944.98,7888.5,9836670,25882503194.7,0.71,-0.57,-45.69,0.99,index_zh_a_hist
2025-05-23,7925.05,7931.82,8043.91,7925.05,13962198,37782501379.5,1.5,0.21,16.32,1.41,index_zh_a_hist
2025-05-26,7919.42,7838.63,7942.4,7822.9,9997606,26948081237.2,1.51,-1.17,-93.19,1.01,index_zh_a_hist
2025-05-27,7841.11,7884.89,7917.47,7833.03,8672551,24073517386.6,1.08,0.59,46.26,0.87,index_zh_a_hist
2025-05-28,7883.3,7877.09,7918.77,7863.16,7814190,22399990936.3,0.71,-0.1,-7.8,0.79,index_zh_a_hist
2025-05-29,7871.67,8005.22,8015.03,7853.5,11784734,31563897977.4,2.05,1.63,128.13,1.19,index_zh_a_hist
2025-05-30,7995.75,8015.74,8094.82,7995.75,12005118,33793129993.5,1.24,0.13,10.52,1.21,index_zh_a_hist
2025-06-03,7989.68,8109.53,8115.89,7989.09,13545190,36802071627.3,1.58,1.17,93.79,1.36,index_zh_a_hist
2025-06-04,8110.71,8168.12,8175.42,8072.56,13565556,36571759640.3,1.27,0.72,58.59,1.37,index_zh_a_hist
2025-06-05,8171.37,8093.16,8172.68,8054.26,12939616,34354438894.8,1.45,-0.92,-74.96,1.3,index_zh_a_hist
2025-06-06,8090.61,8043.97,8110.45,8020.71,10593700,28901533978.3,1.11,-0.61,-49.19,1.07,index_zh_a_hist
2025-06-09,8058.17,8155.57,8242.74,8056.61,15871716,41845693378.4,2.31,1.39,111.6,1.6,index_zh_a_hist
2025-06-10,8163.65,8176.9,8244.53,8119.94,16285990,42682255665.1,1.53,0.26,21.33,1.64,index_zh_a_hist
2025-06-11,8177.45,8152.81,8235.15,8145.06,11465881,31506198489.1,1.1,-0.29,-24.09,1.15,index_zh_a_hist
2025-06-12,8139.29,8264.27,8273.78,8125.25,13586511,39220084779.8,1.82,1.37,111.46,1.37,index_zh_a_hist
2025-06-13,8239.87,8115.12,8293.46,8094.37,18511699,51772349038.9,2.41,-1.8,-149.15,1.86,index_zh_a_hist
2025-06-16,8091.0,8044.55,8121.47,8014.68,10938871,31949335446.5,1.32,-0.87,-70.57,1.1,index_zh_a_hist
2025-06-17,8071.45,7913.33,8123.01,7898.68,13883404,38842732981.2,2.79,-1.63,-131.22,1.4,index_zh_a_hist
2025-06-18,7891.57,7852.26,7900.74,7828.0,9706539,26038315735.0,0.92,-0.77,-61.07,0.98,index_zh_a_hist
2025-06-19,7849.44,7769.06,7885.41,7747.76,8523767,24098735877.4,1.75,-1.06,-83.2,0.86,index_zh_a_hist
2025-06-20,7776.83,7775.27,7806.04,7765.14,7695252,20448436181.8,0.53,0.08,6.21,0.77,index_zh_a_hist
2025-06-23,7749.71,7803.74,7822.94,7713.93,8889914,24906340111.2,1.4,0.37,28.47,0.9,index_zh_a_hist
2025-06-24,7821.4,7878.36,7892.06,7821.4,9877471,27997713322.4,0.91,0.96,74.62,0.99,index_zh_a_hist
2025-06-25,7893.5,7944.66,7949.77,7843.98,10153240,28670718280.5,1.34,0.84,66.3,1.02,index_zh_a_hist
2025-06-26,7925.3,7864.3,7932.89,7853.46,10067077,26256622178.9,1.0,-1.01,-80.36,1.01,index_zh_a_hist
2025-06-27,7857.86,7871.08,7905.37,7851.43,9614516,24420355265.9,0.69,0.09,6.78,0.97,index_zh_a_hist
2025-06-30,7862.89,7928.49,7934.82,7833.03,9860107,27995929928.7,1.29,0.73,57.41,0.99,index_zh_a_hist
2025-07-01,7928.97,8013.46,8019.22,7928.97,11126799,30113059025.8,1.14,1.07,84.97,1.12,index_zh_a_hist
2025-07-02,8016.21,7950.28,8042.84,7939.09,10416339,27561485704.0,1.29,-0.79,-63.18,1.05,index_zh_a_hist
2025-07-03,7956.85,8023.38,8038.56,7944.06,11777830,32576984051.7,1.19,0.92,73.1,1.19,index_zh_a_hist
2025-07-04,8026.5,8043.0,8095.67,8002.89,11226671,33016347937.0,1.16,0.24,19.62,1.13,index_zh_a_hist
2025-07-07,8048.41,7940.77,8061.03,7935.08,9173248,27987704695.2,1.57,-1.27,-102.23,0.92,index_zh_a_hist
2025-07-08,7931.92,7973.5,8013.46,7930.89,10430008,29495131681.9,1.04,0.41,32.73,1.05,index_zh_a_hist
2025-07-09,7956.67,8016.93,8072.51,7932.07,11767762,35385529882.6,1.76,0.54,43.43,1.18,index_zh_a_hist
2025-07-10,8021.73,8066.29,8102.56,8020.86,11452278,33142550792.7,1.02,0.62,49.36,1.15,index_zh_a_hist
2025-07-11,8106.44,8160.61,8216.07,8094.46,13413102,41885137299.7,1.51,1.17,94.32,1.35,index_zh_a_hist
2025-07-14,8159.94,8171.24,8191.87,8135.81,11279766,35178226633.5,0.69,0.13,10.63,1.14,index_zh_a_hist
2025-07-15,8171.82,8179.98,8210.98,8103.04,12912738,37622842182.7,1.32,0.11,8.74,1.3,index_zh_a_hist
2025-07-16,8188.36,8227.72,8241.34,8175.13,14042509,38182399087.9,0.81,0.58,47.74,1.41,index_zh_a_hist
2025-07-17,8226.52,8353.34,8353.56,8216.36,13488666,41118800695.7,1.67,1.53,125.62,1.36,index_zh_a_hist
2025-07-18,8368.28,8432.39,8434.55,8338.9,11784767,38537009242.8,1.15,0.95,79.05,1.19,index_zh_a_hist
2025-07-21,8418.73,8402.57,8418.73,8322.7,11869664,37753831320.2,1.14,-0.35,-29.82,1.2,index_zh_a_hist
2025-07-22,8390.95,8452.1,8518.65,8383.48,15380801,47766299615.8,1.61,0.59,49.53,1.55,index_zh_a_hist
2025-07-23,8452.48,8450.9,8545.74,8433.47,16874768,49044004633.1,1.33,-0.01,-1.2,1.7,index_zh_a_hist
2025-07-24,8458.78,8633.14,8655.27,8458.78,20976676,58156359350.7,2.33,2.16,182.24,2.11,index_zh_a_hist
2025-07-25,8634.73,8609.82,8742.94,8597.13,18419231,55568113949.8,1.69,-0.27,-23.32,1.85,index_zh_a_hist
2025-07-28,8682.97,8754.28,8757.14,8673.46,15709957,52588487260.3,0.97,1.68,144.46,1.58,index_zh_a_hist
2025-07-29,8802.69,8935.44,8977.28,8719.58,20901465,71848177123.6,2.94,2.07,181.16,2.1,index_zh_a_hist
2025-07-30,8910.1,8959.68,9093.18,8873.77,23201817,77171298882.7,2.46,0.27,24.24,2.34,index_zh_a_hist
2025-07-31,8913.48,8817.03,8988.02,8787.71,20840594,64554202802.9,2.24,-1.59,-142.65,2.1,index_zh_a_hist
2025-08-01,8804.29,8752.88,8959.44,8714.76,18285037,56842857827.1,2.78,-0.73,-64.15,1.84,index_zh_a_hist
2025-08-04,8710.77,8768.61,8768.8,8571.55,17856930,53683690839.0,2.25,0.18,15.73,1.8,index_zh_a_hist
2025-08-05,8792.55,8806.2,8842.64,8739.86,14669256,42992291026.5,1.17,0.43,37.59,1.48,index_zh_a_hist
2025-08-06,8809.94,8776.56,8876.89,8743.12,14297218,42597162376.7,1.52,-0.34,-29.64,1.44,index_zh_a_hist
2025-08-07,8747.58,8701.98,8847.78,8683.49,15201951,46336632818.7,1.87,-0.85,-74.58,1.53,index_zh_a_hist
2025-08-08,8681.1,8679.91,8725.44,8603.44,12313151,38274489367.5,1.4,-0.25,-22.07,1.24,index_zh_a_hist
2025-08-11,8675.72,8744.25,8767.36,8663.77,12556070,39664480490.4,1.19,0.74,64.34,1.26,index_zh_a_hist
2025-08-12,8758.14,8737.62,8811.92,8695.08,13102550,41956552974.8,1.34,-0.08,-6.63,1.32,index_zh_a_hist
2025-08-13,8753.78,8903.12,8920.11,8732.65,17079936,59178064548.7,2.15,1.89,165.5,1.72,index_zh_a_hist
2025-08-14,8924.01,8827.89,8977.34,8814.67,15705211,52926273066.9,1.83,-0.84,-75.23,1.58,index_zh_a_hist
2025-08-15,8801.27,8893.99,8930.87,8785.14,16080705,48231987755.2,1.65,0.75,66.1,1.62,index_zh_a_hist
2025-08-18,8913.0,8951.71,8981.18,8897.48,20538818,62877556276.5,0.94,0.65,57.72,2.07,index_zh_a_hist
2025-08-19,8960.05,8847.7,9108.28,8845.93,19975763,69007891403.1,2.93,-1.16,-104.01,2.01,index_zh_a_hist
2025-08-20,8811.74,8913.43,8913.43,8753.57,16808292,52953914139.0,1.81,0.74,65.73,1.69,index_zh_a_hist
2025-08-21,8942.0,8993.51,9047.48,8942.0,17046440,57139674893.3,1.18,0.9,80.08,1.72,index_zh_a_hist
2025-08-22,9022.71,9065.85,9066.29,8964.2,15900282,53197043477.5,1.14,0.8,72.34,1.6,index_zh_a_hist
2025-08-25,9097.36,9258.81,9258.81,9097.36,23691902,76184811451.3,1.78,2.13,192.96,2.39,index_zh_a_hist
2025-08-26,9233.44,9170.82,9249.21,9154.0,18616833,59201037251.6,1.03,-0.95,-87.99,1.87,index_zh_a_hist
2025-08-27,9184.5,8979.04,9240.53,8979.04,23432317,71355666842.7,2.85,-2.09,-191.78,2.36,index_zh_a_hist
2025-08-28,8967.34,8981.08,9021.46,8752.68,21072275,65690368946.9,2.99,0.02,2.04,2.12,index_zh_a_hist
2025-08-29,8970.45,9167.42,9213.86,8970.44,19958022,69773254534.7,2.71,2.07,186.34,2.01,index_zh_a_hist
2025-09-01,9201.02,9464.88,9468.85,9181.21,22317524,81886554896.2,3.14,3.24,297.46,2.25,index_zh_a_hist
2025-09-02,9492.14,9443.59,9631.72,9355.73,21491987,81470887338.3,2.92,-0.22,-21.29,2.16,index_zh_a_hist
2025-09-03,9452.63,9460.33,9572.79,9396.02,17531057,68240931661.8,1.87,0.18,16.74,1.77,index_zh_a_hist
2025-09-04,9479.1,9135.41,9483.71,9009.82,19108760,72256528862.0,5.01,-3.43,-324.92,1.92,index_zh_a_hist
2025-09-05,9140.07,9409.98,9429.58,9076.29,16041475,60736989078.4,3.87,3.01,274.57,1.62,index_zh_a_hist
2025-09-08,9432.56,9595.36,9626.65,9432.56,18332259,68661857003.6,2.06,1.97,185.38,1.85,index_zh_a_hist
2025-09-09,9552.39,9414.71,9672.58,9358.33,15310425,59352122601.6,3.28,-1.88,-180.65,1.54,index_zh_a_hist
2025-09-10,9403.85,9345.63,9488.04,9310.3,11422064,43696146547.3,1.89,-0.73,-69.08,1.15,index_zh_a_hist
2025-09-11,9094.59,9337.43,9337.54,8967.7,19082236,74243481922.1,3.96,-0.09,-8.2,1.92,index_zh_a_hist
2025-09-12,9363.99,9336.78,9417.11,9264.74,15058060,56424481982.7,1.63,-0.01,-0.65,1.52,index_zh_a_hist
2025-09-15,9335.53,9338.41,9401.08,9314.21,13179371,49919460579.9,0.93,0.02,1.63,1.33,index_zh_a_hist
2025-09-16,9336.06,9321.83,9347.28,9226.51,11973922,40647835570.9,1.29,-0.18,-16.58,1.21,index_zh_a_hist
2025-09-17,9325.62,9341.59,9374.72,9247.79,11244196,42729123376.6,1.36,0.21,19.76,1.13,index_zh_a_hist
2025-09-18,9358.97,9310.63,9477.21,9222.7,18474936,63247663374.5,2.72,-0.33,-30.96,1.86,index_zh_a_hist
2025-09-19,9307.93,9207.88,9351.21,9151.38,13280745,44760102418.2,2.15,-1.1,-102.75,1.34,index_zh_a_hist
2025-09-22,9235.85,9201.66,9344.82,9140.09,11375747,40599050465.3,2.22,-0.07,-6.22,1.15,index_zh_a_hist
2025-09-23,9185.67,9049.86,9189.72,8918.44,14248249,48019811780.9,2.95,-1.65,-151.8,1.43,index_zh_a_hist
2025-09-24,9040.19,9180.31,9192.88,9040.19,11050113,39945744510.4,1.69,1.44,130.45,1.11,index_zh_a_hist
2025-09-25,9218.57,9263.2,9295.56,9194.02,11023217,45872599762.3,1.11,0.9,82.89,1.11,index_zh_a_hist
2025-09-26,9174.86,9089.64,9174.86,9089.64,10124234,39851374024.3,0.92,-1.87,-173.56,1.02,index_zh_a_hist
2025-09-29,9085.69,9107.75,9130.7,8935.57,11301463,40706628347.3,2.15,0.2,18.11,1.14,index_zh_a_hist
2025-09-30,9112.0,9267.08,9268.96,9105.77,10111437,40735271206.3,1.79,1.75,159.33,1.02,index_zh_a_hist
2025-10-09,9269.9,9311.89,9311.89,9145.51,13921530,46848144820.6,1.8,0.48,44.81,1.4,index_zh_a_hist
2025-10-10,9269.43,9123.5,9273.75,9103.86,12272712,46534156482.4,1.82,-2.02,-188.39,1.24,index_zh_a_hist
2025-10-13,8861.78,8939.95,9002.13,8857.9,13266432,43646513714.3,1.58,-2.01,-183.55,1.34,index_zh_a_hist
2025-10-14,8991.08,8775.9,9010.65,8746.72,12843597,45459899749.6,2.95,-1.84,-164.05,1.29,index_zh_a_hist
2025-10-15,8790.17,8927.0,8932.38,8741.29,12600808,38091655421.2,2.18,1.72,151.1,1.27,index_zh_a_hist
2025-10-16,8918.04,8952.81,9050.85,8886.9,12022740,37488589815.7,1.84,0.29,25.81,1.21,index_zh_a_hist
2025-10-17,8950.69,8768.76,8976.31,8758.28,10964598,35528566465.0,2.44,-2.06,-184.05,1.1,index_zh_a_hist
2025-10-20,8824.83,8785.99,8858.59,8755.93,9034807,30202151536.1,1.17,0.2,17.23,0.91,index_zh_a_hist
2025-10-21,8811.34,8870.0,8887.01,8795.76,9090209,30251604682.5,1.04,0.96,84.01,0.92,index_zh_a_hist
2025-10-22,8856.12,8802.41,8920.73,8796.88,9437277,28301416668.6,1.4,-0.76,-67.59,0.95,index_zh_a_hist
2025-10-23,8784.03,8783.16,8806.91,8691.35,8836870,27110262835.8,1.31,-0.22,-19.25,0.89,index_zh_a_hist
2025-10-24,8797.66,8811.32,8881.77,8769.51,8655936,28977398072.9,1.28,0.32,28.16,0.87,index_zh_a_hist
2025-10-27,8917.44,8885.24,8957.55,8853.62,12235115,46058251803.3,1.18,0.84,73.92,1.23,index_zh_a_hist
2025-10-28,8853.02,8788.66,8858.43,8772.57,12894255,41199121966.0,0.97,-1.09,-96.58,1.3,index_zh_a_hist
2025-10-29,8778.91,8860.07,8860.07,8713.44,12439203,43340996035.7,1.67,0.81,71.41,1.25,index_zh_a_hist
2025-10-30,8789.42,8667.67,8789.42,8666.33,16202303,51725873052.7,1.39,-2.17,-192.4,1.63,index_zh_a_hist
2025-10-31,8674.2,8799.51,8841.88,8659.3,17079254,54515599068.4,2.11,1.52,131.84,1.72,index_zh_a_hist
2025-11-03,8830.76,8732.18,8835.74,8686.33,13750170,44209130165.6,1.7,-0.77,-67.33,1.38,index_zh_a_hist
2025-11-04,8718.85,8571.65,8718.85,8530.17,12458314,39929308792.9,2.16,-1.84,-160.53,1.25,index_zh_a_hist
2025-11-05,8502.9,8575.62,8623.89,8502.9,9154717,29487096927.7,1.41,0.05,3.97,0.92,index_zh_a_hist
2025-11-06,8569.17,8597.77,8601.36,8542.35,8984881,26662960738.5,0.69,0.26,22.15,0.9,index_zh_a_hist
2025-11-07,8577.91,8578.34,8625.64,8557.79,11461260,31676881703.5,0.79,-0.23,-19.43,1.15,index_zh_a_hist
2025-11-10,8581.29,8693.65,8701.16,8567.89,14035515,43379516949.6,1.55,1.34,115.31,1.41,index_zh_a_hist
2025-11-11,8696.44,8661.95,8696.44,8616.44,11371558,32565387885.1,0.92,-0.36,-31.7,1.14,index_zh_a_hist
2025-11-12,8673.81,8688.48,8768.3,8673.81,11678626,37453813457.5,1.09,0.31,26.53,1.18,index_zh_a_hist
2025-11-13,8716.81,8801.48,8807.18,8692.71,11623018,39301878655.3,1.32,1.3,113.0,1.17,index_zh_a_hist
2025-11-14,8762.99,8747.32,8853.07,8747.32,11653474,35180710826.2,1.2,-0.62,-54.16,1.17,index_zh_a_hist
2025-11-17,8728.37,8593.98,8730.71,8559.24,11567209,32664657339.2,1.96,-1.75,-153.34,1.16,index_zh_a_hist
2025-11-18,8584.14,8549.82,8621.82,8520.04,10201158,26230431985.1,1.18,-0.51,-44.16,1.03,index_zh_a_hist
2025-11-19,8538.19,8487.46,8554.5,8470.27,8522832,23407534120.6,0.99,-0.73,-62.36,0.86,index_zh_a_hist
2025-11-20,8521.48,8436.21,8551.4,8429.89,8532332,24706745831.9,1.43,-0.6,-51.25,0.86,index_zh_a_hist
2025-11-21,8397.73,8281.34,8462.51,8243.0,11588727,33463990003.9,2.6,-1.84,-154.87,1.17,index_zh_a_hist
2025-11-24,8322.08,8354.95,8381.05,8305.29,9223808,26971984387.5,0.91,0.89,73.61,0.93,index_zh_a_hist
2025-11-25,8379.71,8383.11,8440.16,8339.59,8848418,26073704946.4,1.2,0.34,28.16,0.89,index_zh_a_hist
2025-11-26,8397.05,8421.98,8506.58,8395.14,9590484,28613841748.4,1.33,0.46,38.87,0.97,index_zh_a_hist
2025-11-27,8402.67,8375.18,8426.95,8343.68,7300196,24125346658.9,0.99,-0.56,-46.8,0.73,index_zh_a_hist
2025-11-28,8388.18,8394.36,8397.13,8328.4,6861617,22404751726.8,0.82,0.23,19.18,0.69,index_zh_a_hist
2025-12-01,8397.84,8423.65,8423.84,8368.89,8278440,25354435247.4,0.65,0.35,29.29,0.83,index_zh_a_hist
2025-12-02,8409.78,8305.04,8412.38,8298.43,6934600,22197777726.3,1.35,-1.41,-118.61,0.7,index_zh_a_hist
2025-12-03,8304.77,8275.22,8327.69,8251.72,7805218,23403794432.6,0.91,-0.36,-29.82,0.79,index_zh_a_hist
2025-12-04,8284.07,8291.73,8314.81,8247.67,6463713,19483858021.5,0.81,0.2,16.51,0.65,index_zh_a_hist
2025-12-05,8300.72,8334.58,8336.39,8231.41,7169326,21551201655.6,1.27,0.52,42.85,0.72,index_zh_a_hist
2025-12-08,8374.99,8349.17,8408.49,8335.77,7847679,24817821642.0,0.87,0.18,14.59,0.79,index_zh_a_hist
2025-12-09,8349.62,8309.88,8416.57,8305.49,8188516,26344951146.1,1.33,-0.47,-39.29,0.82,index_zh_a_hist
2025-12-10,8300.75,8327.26,8334.05,8225.41,7696889,23330953411.8,1.31,0.21,17.38,0.77,index_zh_a_hist
2025-12-11,8336.19,8276.66,8361.22,8274.26,9381980,25931694157.2,1.04,-0.61,-50.6,0.94,index_zh_a_hist
2025-12-12,8275.9,8307.57,8314.23,8215.67,11584884,34845354442.7,1.19,0.37,30.91,1.17,index_zh_a_hist
2025-12-15,8269.79,8200.13,8276.89,8200.13,7444472,25527321886.9,0.92,-1.29,-107.44,0.75,index_zh_a_hist
2025-12-16,8191.92,8087.16,8226.62,8079.69,8048232,25105505033.7,1.79,-1.38,-112.97,0.81,index_zh_a_hist
2025-12-17,8086.08,8199.27,8224.99,8061.25,10361042,25910112899.0,2.02,1.39,112.11,1.04,index_zh_a_hist
2025-12-18,8177.13,8206.8,8256.55,8177.02,11987195,23886529016.2,0.97,0.09,7.53,1.21,index_zh_a_hist
2025-12-19,8217.38,8301.75,8345.96,8203.52,16090979,31428583042.7,1.74,1.16,94.95,1.62,index_zh_a_hist
2025-12-22,8298.0,8272.8,8315.74,8250.95,11477225,24943496286.8,0.78,-0.35,-28.95,1.16,index_zh_a_hist
2025-12-23,8278.37,8231.22,8290.58,8221.81,10107833,22663042329.3,0.83,-0.5,-41.58,1.02,index_zh_a_hist
2025-12-24,8226.94,8235.29,8260.21,8205.28,8837147,21276031618.1,0.67,0.05,4.07,0.89,index_zh_a_hist
2025-12-25,8235.34,8281.91,8294.09,8220.07,7620498,20279421225.4,0.9,0.57,46.62,0.77,index_zh_a_hist
2025-12-26,8274.86,8275.9,8299.3,8232.1,7981495,21854118353.9,0.81,-0.07,-6.01,0.8,index_zh_a_hist
2025-12-29,8269.05,8182.84,8269.05,8177.93,8614758,24248231831.9,1.1,-1.12,-93.06,0.87,index_zh_a_hist
2025-12-30,8166.01,8142.55,8172.94,8112.39,7602636,23317818802.5,0.74,-0.49,-40.29,0.77,index_zh_a_hist
2025-12-31,8139.31,8090.68,8168.83,8081.4,7903381,23181876170.6,1.07,-0.64,-51.87,0.8,index_zh_a_hist
2026-01-05,8107.7,8382.74,8395.4,8103.76,15510295,49141385261.9,3.6,3.61,292.06,1.56,index_zh_a_hist
2026-01-06,8408.38,8457.92,8464.45,8369.15,15849048,43077052573.0,1.14,0.9,75.18,1.6,index_zh_a_hist
2026-01-07,8458.26,8488.04,8544.62,8453.55,13127246,40714611186.9,1.08,0.36,30.12,1.32,index_zh_a_hist
2026-01-08,8514.45,8507.35,8544.77,8469.09,13311849,37965759145.1,0.89,0.23,19.31,1.34,index_zh_a_hist
2026-01-09,8518.78,8627.86,8635.89,8515.41,13727319,42639594663.1,1.42,1.42,120.51,1.38,index_zh_a_hist
2026-01-12,8662.99,8668.31,8719.73,8600.53,13364174,45952750845.2,1.38,0.47,40.45,1.35,index_zh_a_hist
2026-01-13,8739.3,8770.69,8925.05,8727.62,19017405,65879248506.4,2.28,1.18,102.38,1.91,index_zh_a_hist
2026-01-14,8770.54,8726.36,8917.85,8643.13,22653930,68237527780.5,3.13,-0.51,-44.33,2.28,index_zh_a_hist
2026-01-15,8699.1,8656.72,8774.11,8632.15,24877449,53488140874.9,1.63,-0.8,-69.64,2.5,index_zh_a_hist
2026-01-16,8656.35,8544.9,8695.51,8524.51,18594507,46625858146.9,1.98,-1.29,-111.82,1.87,index_zh_a_hist
2026-01-19,8518.89,8487.28,8553.46,8451.98,14976972,38753568074.0,1.19,-0.67,-57.62,1.51,index_zh_a_hist
2026-01-20,8487.07,8414.24,8508.36,8385.56,15363733,38548492905.9,1.45,-0.86,-73.04,1.55,index_zh_a_hist
2026-01-21,8396.43,8397.66,8482.95,8362.74,13637034,35681423013.9,1.43,-0.2,-16.58,1.37,index_zh_a_hist
2026-01-22,8415.95,8348.92,8437.92,8329.32,11826261,33967224132.1,1.29,-0.58,-48.74,1.19,index_zh_a_hist
2026-01-23,8382.06,8425.0,8456.09,8373.47,17989615,44323822927.8,0.99,0.91,76.08,1.81,index_zh_a_hist
2026-01-26,8448.17,8433.54,8474.55,8334.82,23777464,57654494173.4,1.66,0.1,8.54,2.39,index_zh_a_hist
2026-01-27,8445.87,8328.7,8448.08,8260.33,18763552,48985971800.8,2.23,-1.24,-104.84,1.89,index_zh_a_hist
2026-01-28,8319.75,8226.91,8327.28,8214.76,14923375,45793034291.3,1.35,-1.22,-101.79,1.5,index_zh_a_hist
2026-01-29,8216.91,8326.13,8348.31,8165.28,16966721,50775696013.3,2.22,1.21,99.22,1.71,index_zh_a_hist
2026-01-30,8312.95,8198.63,8381.36,8186.57,13683147,41000055711.7,2.34,-1.53,-127.5,1.38,index_zh_a_hist
2026-02-02,8159.79,8015.21,8218.5,8009.0,13189507,38146008669.5,2.56,-2.24,-183.42,1.33,index_zh_a_hist
2026-02-03,8061.93,8131.4,8133.11,8005.96,10502905,30296830252.9,1.59,1.45,116.19,1.06,index_zh_a_hist
2026-02-04,8117.51,8243.34,8245.9,8086.26,10968946,32962266783.2,1.96,1.38,111.94,1.1,index_zh_a_hist
2026-02-05,8240.01,8283.7,8314.43,8235.05,11605793,35965827012.5,0.96,0.49,40.36,1.17,index_zh_a_hist
2026-02-06,8265.69,8263.32,8323.0,8220.22,12770470,36010864479.8,1.24,-0.25,-20.38,1.29,index_zh_a_hist
2026-02-09,8296.59,8292.58,8303.14,8256.0,11472261,30968240035.7,0.57,0.35,29.26,1.16,index_zh_a_hist
